transaction_id,customer_id,amount,currency,payment_method,failure_reason,attempt_number,previous_success_count,previous_failure_count,average_transaction_amount,customer_lifetime_value,days_since_last_purchase,purchase_frequency,subscription_status,device_type,country,hour,day_of_week,recovery_probability,recovered,recovery_time_minutes,recovery_action
TXN008075,CUST03825,6995.42,INR,upi,expired_card,3,16,3,2186.04,58060.58,56,1.729,active,desktop,UAE,22,1,0.97,0,0,retry
TXN008076,CUST03646,6502.56,INR,upi,insufficient_funds,1,10,4,3526.98,37155.76,118,0.711,active,mobile,UK,12,1,0.767,1,37,retry
TXN008077,CUST02684,20169.04,INR,netbanking,issuer_decline,1,12,1,4043.3,90785.82,148,1.528,active,mobile,UK,2,6,0.9496,1,5,payment_link
TXN008078,CUST01437,1875.58,INR,card,network_error,1,7,2,2189.74,12798.78,41,1.072,active,mobile,UAE,21,2,0.97,1,9,payment_link
TXN008079,CUST02191,1452.66,INR,card,bank_timeout,4,8,0,3881.93,56519.9,100,1.302,active,desktop,UK,18,2,0.97,1,5,payment_link
TXN008080,CUST00311,6170.38,INR,netbanking,issuer_decline,1,8,3,4918.98,42970.19,72,0.071,active,mobile,USA,20,4,0.8827,1,17,payment_link
TXN008081,CUST00998,7268.48,INR,card,issuer_decline,2,8,0,4141.03,64156.33,28,0.932,active,desktop,India,17,3,0.97,1,12,payment_link
TXN008082,CUST03028,2882.02,INR,card,bank_timeout,1,8,1,7246.6,107452.51,76,0.29,trial,mobile,USA,1,3,0.97,1,5,payment_link
TXN008083,CUST01583,1718.35,INR,upi,insufficient_funds,1,10,3,7444.59,133916.95,141,0.703,inactive,mobile,India,6,6,0.6521,0,0,reminder
TXN008084,CUST02605,1369.28,INR,card,network_error,3,12,3,6451.24,144808.97,161,0.752,inactive,desktop,USA,10,2,0.8042,1,26,payment_link
TXN008085,CUST03446,1331.02,INR,upi,network_error,2,11,2,1091.6,18561.31,174,0.105,active,mobile,Singapore,18,1,0.936,1,38,payment_link
TXN008086,CUST00486,5608.09,INR,netbanking,expired_card,1,4,1,2694.62,13439.72,110,0.386,inactive,mobile,UK,0,5,0.0723,0,0,escalate
TXN008087,CUST04385,1158.92,INR,card,insufficient_funds,1,8,2,2657.77,40782.07,133,1.417,active,tablet,Singapore,17,0,0.8937,1,16,retry
TXN008088,CUST01473,1692.27,INR,wallet,network_error,1,2,1,1138.51,2611.76,19,1.621,active,desktop,UK,7,3,0.97,1,16,payment_link
TXN008089,CUST01094,1773.74,INR,card,insufficient_funds,3,5,2,1839.66,15873.68,8,0.436,active,tablet,UAE,23,3,0.6862,1,33,reminder
TXN008090,CUST01587,2480.46,INR,upi,incorrect_otp,2,12,2,1699.73,31622.11,38,1.969,active,mobile,India,15,2,0.97,1,21,retry
TXN008091,CUST03777,1442.42,INR,card,incorrect_otp,2,8,5,2355.53,34111.12,152,0.679,active,desktop,India,13,2,0.7182,1,29,reminder
TXN008092,CUST04717,4469.85,INR,upi,bank_timeout,1,13,3,2241.37,48496.75,13,0.323,active,mobile,UAE,4,2,0.97,1,49,payment_link
TXN008093,CUST03017,2605.37,INR,card,network_error,2,8,7,4242.12,42142.51,74,0.86,trial,desktop,India,0,2,0.8165,1,14,payment_link
TXN008094,CUST02075,8562.82,INR,card,incorrect_otp,3,11,1,2923.69,48173.63,3,1.728,active,mobile,UAE,7,2,0.97,1,41,retry
TXN008095,CUST04547,1570.21,INR,netbanking,network_error,2,6,2,3588.31,35831.03,165,1.01,active,mobile,Singapore,23,4,0.905,1,19,payment_link
TXN008096,CUST03317,4370.96,INR,upi,insufficient_funds,3,6,2,1782.84,10413.03,14,0.262,active,desktop,UK,10,3,0.7466,0,0,reminder
TXN008097,CUST03151,21868.61,INR,card,expired_card,1,8,1,8900.21,107614.53,85,1.3,inactive,mobile,India,3,3,0.7456,1,21,reminder
TXN008098,CUST03836,14471.67,INR,netbanking,insufficient_funds,2,4,0,4668.38,16728.75,98,0.09,trial,mobile,UK,4,0,0.0933,1,101,escalate
TXN008099,CUST01143,7132.98,INR,netbanking,issuer_decline,2,4,4,2822.62,18920.45,173,1.615,inactive,desktop,UK,11,3,0.5139,0,0,reminder
TXN008100,CUST02640,6640.06,INR,netbanking,bank_timeout,2,11,3,974.02,15694.04,141,0.41,inactive,desktop,USA,21,1,0.5528,1,48,reminder
TXN008101,CUST02320,7248.74,INR,upi,network_error,2,7,2,5913.34,79558.18,37,0.25,inactive,mobile,UK,19,5,0.8608,1,40,payment_link
TXN008102,CUST01467,3908.28,INR,upi,issuer_decline,2,11,0,1279.98,24403.92,58,0.713,trial,mobile,USA,13,3,0.97,0,0,payment_link
TXN008103,CUST01964,3280.59,INR,netbanking,bank_timeout,1,9,2,2320.01,36610.27,88,0.805,trial,mobile,UAE,23,5,0.97,1,27,payment_link
TXN008104,CUST04285,4972.89,INR,card,incorrect_otp,1,7,1,6572.32,84986.89,30,0.452,active,desktop,UAE,2,0,0.97,1,23,retry
TXN008105,CUST01531,1489.08,INR,wallet,bank_timeout,1,7,4,3749.19,49395.88,152,0.279,inactive,desktop,UAE,10,2,0.6899,1,52,reminder
TXN008106,CUST04398,11909.75,INR,wallet,bank_timeout,1,6,1,6858.69,35441.17,94,1.641,active,mobile,UK,4,2,0.97,1,20,payment_link
TXN008107,CUST04992,19633.47,INR,card,bank_timeout,1,6,1,2529.74,12424.11,93,1.003,active,tablet,UK,5,4,0.97,1,23,payment_link
TXN008108,CUST04848,1439.23,INR,netbanking,network_error,1,14,3,2730.64,55342.49,173,1.116,inactive,mobile,UAE,22,4,0.97,1,25,payment_link
TXN008109,CUST01569,5238.41,INR,card,incorrect_otp,1,10,1,3134.49,52906.57,6,0.537,inactive,desktop,USA,3,2,0.97,1,26,retry
TXN008110,CUST04429,2980.05,INR,wallet,expired_card,1,4,2,867.0,6269.37,163,1.89,inactive,mobile,Singapore,12,2,0.4073,1,65,escalate
TXN008111,CUST04828,260.62,INR,wallet,network_error,2,9,2,5517.39,56076.31,45,0.76,active,desktop,Singapore,11,3,0.97,1,36,payment_link
TXN008112,CUST01260,7261.59,INR,netbanking,network_error,3,9,2,3590.85,32896.29,153,0.578,inactive,desktop,UK,2,0,0.3959,0,0,escalate
TXN008113,CUST02790,1919.73,INR,upi,bank_timeout,1,2,1,5105.26,12760.53,128,0.131,inactive,mobile,UAE,0,1,0.6828,1,49,reminder
TXN008114,CUST03213,3115.24,INR,netbanking,network_error,4,7,5,4335.43,25702.23,34,1.498,trial,desktop,USA,18,4,0.7293,1,51,reminder
TXN008115,CUST01818,8013.25,INR,card,network_error,1,10,5,5636.38,98960.67,1,0.171,inactive,mobile,Singapore,19,3,0.9556,1,33,payment_link
TXN008116,CUST04700,16652.96,INR,upi,expired_card,1,6,1,2680.01,17863.99,41,0.645,active,desktop,UAE,2,5,0.8647,1,30,retry
TXN008117,CUST00304,1421.06,INR,card,network_error,4,6,1,1121.0,5583.82,107,0.923,active,mobile,UK,2,3,0.7956,1,59,payment_link
TXN008118,CUST04527,4685.82,INR,upi,insufficient_funds,1,5,1,2422.01,12053.92,124,1.588,active,desktop,UAE,13,0,0.9096,0,0,retry
TXN008119,CUST02751,6216.83,INR,upi,incorrect_otp,1,12,0,4687.63,63028.38,113,0.027,active,mobile,UK,13,4,0.97,0,0,retry
TXN008120,CUST01595,7705.5,INR,upi,bank_timeout,4,6,3,2111.1,21211.42,127,1.8,inactive,tablet,India,15,1,0.4241,1,106,escalate
TXN008121,CUST04971,2038.68,INR,card,network_error,2,10,2,1435.49,12362.82,147,1.361,active,desktop,UAE,8,6,0.9275,1,18,payment_link
TXN008122,CUST00963,587.07,INR,card,issuer_decline,1,10,1,4019.66,34386.43,67,0.951,active,mobile,Singapore,8,5,0.97,1,38,payment_link
TXN008123,CUST04122,6074.08,INR,card,network_error,2,14,3,8343.05,160763.94,31,0.384,active,desktop,UK,21,1,0.97,1,18,payment_link
TXN008124,CUST03340,4717.73,INR,card,issuer_decline,2,9,0,6116.12,94435.46,33,1.462,trial,mobile,Singapore,21,1,0.97,1,7,payment_link
TXN008125,CUST03575,8551.88,INR,wallet,expired_card,2,12,1,1853.99,20204.27,109,0.262,active,mobile,UK,10,5,0.5002,0,0,reminder
TXN008126,CUST03116,2342.19,INR,wallet,issuer_decline,1,10,2,5985.32,52464.13,157,1.216,active,desktop,UK,23,4,0.97,1,17,payment_link
TXN008127,CUST01885,12957.66,INR,wallet,bank_timeout,1,6,1,11792.91,59812.51,116,1.098,active,mobile,UAE,6,1,0.97,1,5,payment_link
TXN008128,CUST01426,4887.8,INR,card,issuer_decline,1,12,1,1408.39,19135.2,52,1.793,inactive,mobile,India,6,1,0.9364,1,34,payment_link
TXN008129,CUST01145,1692.25,INR,card,bank_timeout,1,8,3,8924.38,134833.29,154,0.598,trial,mobile,UAE,8,0,0.9113,1,63,payment_link
TXN008130,CUST00682,5829.81,INR,upi,bank_timeout,2,5,3,7706.4,57534.5,24,0.061,active,mobile,Singapore,22,1,0.97,1,32,payment_link
TXN008131,CUST01494,6095.3,INR,netbanking,expired_card,1,4,1,4493.44,29565.65,133,1.989,active,mobile,USA,21,1,0.8628,1,55,retry
TXN008132,CUST03216,3204.11,INR,card,incorrect_otp,1,8,0,1121.12,15407.93,158,0.71,inactive,mobile,USA,0,3,0.7115,0,0,reminder
TXN008133,CUST04568,487.64,INR,card,insufficient_funds,2,9,5,2165.64,30382.38,143,0.558,active,desktop,Singapore,22,5,0.3739,1,59,escalate
TXN008134,CUST01517,848.85,INR,upi,issuer_decline,3,9,2,5804.93,80548.44,93,1.685,active,mobile,India,6,5,0.9509,1,18,payment_link
TXN008135,CUST00780,2348.8,INR,card,bank_timeout,2,8,2,538.76,4613.32,114,1.182,active,desktop,UK,2,6,0.9642,1,47,payment_link
TXN008136,CUST00351,2592.31,INR,card,issuer_decline,1,7,3,1253.12,10644.76,144,1.683,active,tablet,USA,4,3,0.951,1,26,payment_link
TXN008137,CUST00731,3551.04,INR,netbanking,insufficient_funds,4,5,0,2158.5,14958.49,77,0.629,active,desktop,India,0,2,0.4167,1,94,escalate
TXN008138,CUST00162,3275.89,INR,upi,insufficient_funds,1,7,0,11129.16,118614.39,138,1.934,trial,mobile,UAE,18,6,0.97,1,40,retry
TXN008139,CUST00998,1401.95,INR,card,expired_card,1,6,5,11680.87,121862.85,47,0.493,active,mobile,USA,13,6,0.8687,1,22,retry
TXN008140,CUST03576,1285.51,INR,netbanking,expired_card,4,5,2,2032.89,10424.74,28,0.021,inactive,mobile,USA,0,1,0.0315,0,0,escalate
TXN008141,CUST03012,1019.14,INR,upi,insufficient_funds,1,12,2,3160.51,51572.64,87,1.411,active,mobile,Singapore,20,1,0.9431,1,34,retry
TXN008142,CUST01399,45320.6,INR,card,network_error,3,7,4,2904.15,21646.62,106,0.048,inactive,mobile,UK,18,3,0.1099,0,0,escalate
TXN008143,CUST04184,1754.85,INR,upi,bank_timeout,1,8,2,3686.01,34051.02,173,1.573,active,mobile,UK,23,2,0.97,1,36,payment_link
TXN008144,CUST03317,6751.04,INR,wallet,incorrect_otp,2,11,0,1218.92,16640.76,133,0.059,inactive,desktop,UAE,11,1,0.4568,1,89,reminder
TXN008145,CUST04091,517.54,INR,card,insufficient_funds,1,5,3,2770.03,21189.94,65,1.732,active,desktop,UAE,5,1,0.97,1,22,retry
TXN008146,CUST02310,283.72,INR,upi,insufficient_funds,4,10,3,4738.27,75952.94,38,1.291,inactive,tablet,UK,22,6,0.3328,0,0,escalate
TXN008147,CUST04467,3271.42,INR,card,network_error,3,4,5,4360.61,30186.14,16,0.268,active,mobile,UK,3,6,0.8528,1,10,payment_link
TXN008148,CUST01912,6752.09,INR,card,network_error,1,6,2,4495.72,38969.58,162,1.708,active,mobile,India,15,6,0.97,1,17,payment_link
TXN008149,CUST01675,1353.54,INR,wallet,bank_timeout,2,10,1,1246.45,16911.3,34,0.149,inactive,mobile,Singapore,22,0,0.8765,1,24,payment_link
TXN008150,CUST02143,510.39,INR,card,network_error,1,10,2,2224.59,36609.35,148,0.417,active,desktop,Singapore,15,4,0.9584,1,5,payment_link
TXN008151,CUST02337,14336.09,INR,upi,insufficient_funds,1,8,4,1739.89,24894.17,171,0.699,active,mobile,Singapore,4,1,0.6614,1,53,reminder
TXN008152,CUST03799,4632.87,INR,upi,issuer_decline,2,8,1,1520.64,21225.37,54,1.269,active,mobile,UK,6,6,0.97,1,10,payment_link
TXN008153,CUST04979,3705.78,INR,card,issuer_decline,1,9,2,2697.73,24764.43,19,0.377,inactive,mobile,UAE,23,3,0.9021,1,26,payment_link
TXN008154,CUST02459,1683.64,INR,card,issuer_decline,2,6,3,2807.21,26904.99,138,1.591,inactive,mobile,UK,3,0,0.6078,0,0,reminder
TXN008155,CUST01039,6127.63,INR,upi,issuer_decline,2,2,0,1171.24,3142.16,179,0.526,trial,mobile,UK,0,0,0.6207,1,68,reminder
TXN008156,CUST02428,5863.75,INR,card,issuer_decline,1,6,3,5240.33,36685.44,4,0.454,inactive,mobile,India,12,4,0.897,1,31,payment_link
TXN008157,CUST02389,4620.85,INR,wallet,issuer_decline,4,10,1,3680.61,70004.39,116,1.792,inactive,desktop,UK,19,2,0.5637,1,95,reminder
TXN008158,CUST00629,3933.77,INR,card,insufficient_funds,1,8,1,582.26,8469.45,116,0.849,active,desktop,USA,18,6,0.8031,1,31,retry
TXN008159,CUST02003,1736.34,INR,upi,incorrect_otp,1,7,2,2723.23,31659.47,114,0.084,trial,mobile,Singapore,20,5,0.706,1,46,reminder
TXN008160,CUST01654,8393.96,INR,card,issuer_decline,2,8,5,3364.91,45427.39,121,0.263,inactive,mobile,UK,3,2,0.1848,0,0,escalate
TXN008161,CUST01784,2594.83,INR,card,bank_timeout,1,8,1,2209.45,33267.52,142,1.501,active,mobile,Singapore,23,3,0.97,0,0,payment_link
TXN008162,CUST00042,2091.39,INR,upi,bank_timeout,1,6,2,5551.76,27844.02,48,0.773,inactive,mobile,UK,7,3,0.9012,1,48,payment_link
TXN008163,CUST00680,6017.19,INR,wallet,bank_timeout,2,8,3,5958.92,64654.46,58,1.976,inactive,mobile,Singapore,13,4,0.9263,1,5,payment_link
TXN008164,CUST04990,3493.93,INR,netbanking,expired_card,2,9,2,2250.97,27631.69,165,0.031,active,tablet,UAE,19,5,0.2426,0,0,escalate
TXN008165,CUST01249,1181.34,INR,upi,expired_card,1,7,2,2383.98,28347.66,90,0.589,trial,desktop,Singapore,23,4,0.7544,1,62,retry
TXN008166,CUST00598,4962.71,INR,wallet,issuer_decline,2,9,1,1207.7,18122.18,80,1.232,inactive,mobile,USA,11,5,0.9402,1,5,payment_link
TXN008167,CUST03449,5005.46,INR,wallet,expired_card,1,12,4,6600.64,70069.05,151,1.926,active,mobile,USA,21,6,0.8985,1,47,retry
TXN008168,CUST02409,2623.19,INR,upi,expired_card,2,14,1,2202.54,34625.73,166,1.001,inactive,mobile,USA,21,3,0.3664,0,0,escalate
TXN008169,CUST03587,4635.82,INR,card,bank_timeout,1,8,1,1907.77,23226.58,35,1.015,active,mobile,Singapore,11,5,0.97,1,5,payment_link
TXN008170,CUST04084,4502.41,INR,netbanking,issuer_decline,1,11,1,5014.18,71055.42,132,1.799,inactive,mobile,Singapore,12,4,0.9657,1,37,payment_link
TXN008171,CUST00907,2088.15,INR,netbanking,network_error,1,10,0,2716.33,43027.46,70,0.389,active,mobile,India,2,0,0.97,1,6,payment_link
TXN008172,CUST04555,13722.15,INR,upi,incorrect_otp,1,9,2,1118.77,8616.76,153,0.902,active,desktop,India,8,0,0.9461,1,30,retry
TXN008173,CUST04833,2679.15,INR,card,issuer_decline,2,3,1,3402.42,13954.1,79,0.893,inactive,mobile,UAE,3,1,0.7003,0,0,reminder
TXN008174,CUST03014,5304.86,INR,card,issuer_decline,3,3,2,3821.59,20943.25,143,0.67,active,mobile,USA,19,6,0.5297,1,36,reminder
TXN008175,CUST04155,15691.29,INR,netbanking,bank_timeout,4,8,0,1449.58,19934.87,178,0.258,inactive,mobile,USA,0,2,0.1321,0,0,escalate
TXN008176,CUST00730,3350.05,INR,netbanking,bank_timeout,2,9,3,3086.28,53685.2,41,1.47,active,mobile,UAE,0,6,0.97,1,14,payment_link
TXN008177,CUST04113,6437.1,INR,upi,insufficient_funds,1,3,0,4607.3,27150.79,10,0.823,active,desktop,UK,17,3,0.97,1,8,retry
TXN008178,CUST02297,3004.71,INR,upi,insufficient_funds,1,9,3,2234.57,36561.48,122,0.409,trial,mobile,UAE,10,3,0.4452,0,0,escalate
TXN008179,CUST00013,13254.38,INR,card,issuer_decline,1,8,1,4386.61,43542.84,34,1.849,trial,mobile,UK,1,4,0.97,1,25,payment_link
TXN008180,CUST02547,871.33,INR,card,bank_timeout,1,8,2,7823.2,51957.59,158,0.805,inactive,mobile,UAE,5,4,0.942,1,17,payment_link
TXN008181,CUST01995,7846.64,INR,card,expired_card,1,9,0,1986.18,34494.64,26,1.941,active,mobile,UAE,8,3,0.97,1,24,retry
TXN008182,CUST04248,2547.19,INR,card,incorrect_otp,1,10,4,3364.87,56984.92,23,0.951,inactive,mobile,UAE,12,6,0.9498,1,28,retry
TXN008183,CUST00717,5977.43,INR,upi,network_error,3,9,2,2229.13,27003.41,84,0.367,trial,mobile,Singapore,15,5,0.8999,1,14,payment_link
TXN008184,CUST02524,1274.13,INR,netbanking,network_error,1,8,3,3647.56,51905.7,124,0.685,trial,mobile,India,9,4,0.97,1,22,payment_link
TXN008185,CUST01293,5547.06,INR,card,issuer_decline,1,2,1,1233.46,4916.77,127,1.977,inactive,mobile,Singapore,8,3,0.8027,1,36,payment_link
TXN008186,CUST01471,2007.52,INR,card,network_error,1,9,4,2323.95,39465.58,152,0.43,active,desktop,UAE,19,2,0.9393,1,37,payment_link
TXN008187,CUST02254,1166.35,INR,card,issuer_decline,1,9,3,20547.41,346462.65,154,0.901,trial,mobile,UK,22,1,0.9566,1,18,payment_link
TXN008188,CUST03738,3724.42,INR,netbanking,incorrect_otp,1,11,2,6666.95,109622.13,136,1.234,active,mobile,Singapore,16,3,0.935,1,46,retry
TXN008189,CUST00265,13056.74,INR,card,bank_timeout,1,4,1,2219.8,16808.44,121,1.894,active,mobile,USA,19,0,0.97,1,39,payment_link
TXN008190,CUST03316,8410.34,INR,card,expired_card,1,8,4,1895.71,16644.3,167,0.282,inactive,mobile,India,0,0,0.03,0,0,escalate
TXN008191,CUST01165,884.61,INR,card,issuer_decline,1,7,0,5157.25,45538.72,142,1.786,active,tablet,India,5,3,0.97,1,12,payment_link
TXN008192,CUST03051,1761.84,INR,card,bank_timeout,2,11,5,6100.09,75231.05,174,0.846,active,mobile,UK,5,2,0.9236,1,54,payment_link
TXN008193,CUST01693,2750.7,INR,card,network_error,1,2,4,5023.82,11392.16,81,0.798,inactive,mobile,Singapore,22,5,0.8175,1,27,payment_link
TXN008194,CUST04666,16360.16,INR,card,insufficient_funds,1,10,6,1913.89,26137.49,167,0.92,active,mobile,UK,11,1,0.6674,0,0,reminder
TXN008195,CUST02669,2846.49,INR,upi,bank_timeout,1,7,1,2624.8,18650.53,114,0.56,active,mobile,UAE,11,2,0.9625,1,24,payment_link
TXN008196,CUST01807,919.4,INR,card,insufficient_funds,2,7,2,4442.02,46548.63,41,1.052,active,mobile,USA,10,1,0.855,1,27,retry
TXN008197,CUST04204,16920.52,INR,card,expired_card,2,10,1,6333.02,84826.5,30,1.233,active,desktop,USA,20,3,0.97,1,39,retry
TXN008198,CUST03131,703.4,INR,netbanking,insufficient_funds,2,6,3,2234.95,22379.92,175,0.531,active,mobile,USA,15,3,0.4979,1,64,reminder
TXN008199,CUST00785,2495.51,INR,upi,incorrect_otp,1,6,3,3746.03,19711.26,121,0.534,active,desktop,USA,14,3,0.8756,1,38,retry
TXN008200,CUST01173,2930.85,INR,wallet,insufficient_funds,1,10,2,7806.58,151056.56,78,0.856,active,desktop,UAE,0,4,0.97,1,28,retry
TXN008201,CUST01123,1843.78,INR,card,insufficient_funds,1,8,4,1936.9,16702.97,40,1.824,inactive,mobile,Singapore,6,3,0.7924,1,57,retry
TXN008202,CUST02625,23253.22,INR,card,bank_timeout,1,7,1,10571.31,141459.79,59,1.269,inactive,mobile,India,19,6,0.97,1,5,payment_link
TXN008203,CUST00498,5849.36,INR,card,issuer_decline,2,12,0,6658.05,116041.47,103,1.499,active,desktop,Singapore,17,2,0.9617,1,18,payment_link
TXN008204,CUST02631,8457.53,INR,upi,network_error,1,8,0,3505.79,31317.63,39,0.142,active,mobile,UK,2,3,0.97,1,5,payment_link
TXN008205,CUST00558,1750.56,INR,card,bank_timeout,1,10,1,2786.02,32193.12,115,1.361,active,mobile,India,21,1,0.97,1,5,payment_link
TXN008206,CUST04193,3115.7,INR,card,bank_timeout,1,9,1,4275.02,75996.11,32,0.826,inactive,desktop,USA,10,6,0.9546,1,18,payment_link
TXN008207,CUST01120,1397.83,INR,card,incorrect_otp,1,5,2,1765.62,15537.23,88,1.735,active,mobile,UK,13,2,0.97,1,30,retry
TXN008208,CUST03671,1555.97,INR,netbanking,network_error,1,9,1,3697.54,55097.77,102,0.095,inactive,desktop,Singapore,11,0,0.8633,1,21,payment_link
TXN008209,CUST03370,4020.71,INR,card,insufficient_funds,1,4,3,3515.89,17038.89,142,1.022,inactive,mobile,UK,23,2,0.1727,0,0,escalate
TXN008210,CUST03541,10730.83,INR,wallet,issuer_decline,1,14,1,2585.82,45598.57,108,1.703,trial,mobile,UAE,0,5,0.97,1,8,payment_link
TXN008211,CUST04247,4724.86,INR,wallet,issuer_decline,4,6,1,1284.12,13028.67,78,1.059,inactive,mobile,Singapore,19,6,0.4738,1,73,reminder
TXN008212,CUST00763,2077.0,INR,upi,insufficient_funds,3,18,3,1739.3,54776.15,98,0.687,active,desktop,UK,2,6,0.7247,1,68,reminder
TXN008213,CUST03917,13443.8,INR,upi,network_error,3,4,1,820.54,3483.63,61,1.044,active,mobile,UK,23,3,0.9395,1,29,payment_link
TXN008214,CUST04434,1157.07,INR,card,network_error,1,6,0,2514.43,13880.12,101,1.753,active,desktop,UK,18,5,0.97,1,8,payment_link
TXN008215,CUST01726,15817.58,INR,card,network_error,3,8,2,1240.36,8214.17,166,0.426,active,mobile,USA,16,0,0.8312,1,5,payment_link
TXN008216,CUST00784,3200.82,INR,upi,incorrect_otp,1,13,3,808.16,8630.49,40,1.104,trial,tablet,USA,6,0,0.9304,1,14,retry
TXN008217,CUST04449,35851.99,INR,wallet,issuer_decline,1,10,0,3786.27,55629.19,100,1.897,inactive,desktop,Singapore,19,2,0.9179,1,11,payment_link
TXN008218,CUST01673,1533.04,INR,card,network_error,2,10,1,5563.91,70507.72,174,0.208,active,mobile,USA,20,1,0.9224,1,21,payment_link
TXN008219,CUST03536,4031.05,INR,upi,issuer_decline,1,4,2,5109.26,30955.18,41,1.074,trial,mobile,UAE,9,6,0.9185,1,18,payment_link
TXN008220,CUST00743,6071.96,INR,card,network_error,1,6,1,7918.4,73068.69,141,1.929,inactive,mobile,UAE,7,5,0.9426,0,0,payment_link
TXN008221,CUST00246,4615.91,INR,upi,bank_timeout,1,6,4,10993.86,120495.47,135,1.45,active,mobile,UAE,18,2,0.97,1,17,payment_link
TXN008222,CUST01040,2743.36,INR,card,bank_timeout,1,12,1,2128.32,26252.85,178,1.242,inactive,mobile,UAE,7,5,0.8857,1,40,payment_link
TXN008223,CUST01947,6938.14,INR,netbanking,network_error,2,13,1,22248.95,440444.79,68,1.387,active,mobile,India,10,0,0.97,1,5,payment_link
TXN008224,CUST03826,4985.84,INR,upi,insufficient_funds,2,6,3,1652.23,19412.26,97,0.284,inactive,mobile,UAE,2,2,0.056,0,0,escalate
TXN008225,CUST04655,4088.13,INR,netbanking,insufficient_funds,4,4,1,7104.27,33243.26,98,1.433,active,mobile,India,3,0,0.2039,0,0,escalate
TXN008226,CUST02653,503.73,INR,card,network_error,1,9,1,1519.91,17395.03,125,0.08,inactive,mobile,Singapore,13,2,0.7955,1,47,payment_link
TXN008227,CUST00279,5319.75,INR,netbanking,insufficient_funds,3,7,3,983.15,7021.67,69,1.135,inactive,mobile,UAE,17,3,0.1957,0,0,escalate
TXN008228,CUST04893,6773.02,INR,upi,incorrect_otp,3,8,3,7249.61,75942.01,31,0.504,trial,tablet,India,8,6,0.6959,1,20,reminder
TXN008229,CUST01389,725.65,INR,card,network_error,1,10,2,3594.0,53179.78,89,0.391,active,mobile,Singapore,17,0,0.97,1,12,payment_link
TXN008230,CUST04500,2573.15,INR,wallet,bank_timeout,1,9,3,1243.92,18754.72,125,1.512,active,desktop,UK,15,4,0.97,1,35,payment_link
TXN008231,CUST02566,1495.21,INR,upi,insufficient_funds,1,9,2,2245.08,16410.0,42,1.644,active,desktop,USA,0,6,0.97,1,29,retry
TXN008232,CUST00029,3776.72,INR,upi,issuer_decline,2,13,2,1779.0,38266.14,169,0.28,active,desktop,UK,9,2,0.8325,0,0,payment_link
TXN008233,CUST00578,593.02,INR,netbanking,bank_timeout,1,9,2,1543.15,17214.62,61,0.1,inactive,mobile,USA,2,1,0.8712,1,46,payment_link
TXN008234,CUST03846,2967.41,INR,wallet,issuer_decline,1,8,1,3238.95,44211.01,155,1.187,active,mobile,Singapore,1,6,0.9167,1,44,payment_link
TXN008235,CUST03642,8780.58,INR,card,issuer_decline,1,5,0,5851.01,42256.01,100,1.638,active,mobile,UAE,19,2,0.97,1,17,payment_link
TXN008236,CUST00726,2448.17,INR,card,issuer_decline,1,5,3,4403.35,43402.66,71,1.509,active,tablet,India,15,2,0.97,1,13,payment_link
TXN008237,CUST04975,1114.89,INR,card,issuer_decline,2,6,3,7154.3,75204.64,78,1.947,active,desktop,Singapore,23,0,0.97,1,16,payment_link
TXN008238,CUST03646,3942.18,INR,netbanking,insufficient_funds,3,14,4,5100.97,81884.44,74,0.012,active,desktop,UAE,21,0,0.5424,0,0,reminder
TXN008239,CUST03263,8521.2,INR,card,issuer_decline,2,8,1,4300.42,29026.28,48,0.028,inactive,mobile,Singapore,19,6,0.5905,1,50,reminder
TXN008240,CUST01814,2739.28,INR,card,issuer_decline,3,8,1,1502.1,17699.57,69,0.907,active,mobile,Singapore,5,4,0.8703,1,33,payment_link
